respondent_id,h1n1_vaccine,seasonal_vaccine
29468,0.090690948893302,0.3016645596735944
29469,0.30929471342686893,0.7058460830206009
29470,0.12641860265782703,0.23463082331240068
29471,0.813986345068434,0.820130456774233
29472,0.05929734918143469,0.06983213977439745
29473,0.2370522679182414,0.20799062353298203
29474,0.46617789365596557,0.6434327407070809
29475,0.7303112874303657,0.8631989626106485
29476,0.10571824836600982,0.8495745900459453
29477,0.0926014167599904,0.08197281578229945
29478,0.11974457951694276,0.11617029757850712
29479,0.12075728789055504,0.5689988959240363
29480,0.25236083535186726,0.777097378471329
29481,0.17921806551745098,0.817213780681358
29482,0.49809248571204523,0.4687173453669898
29483,0.21206037212202922,0.7615501578976538
29484,0.5989072462719989,0.22703716727921727
29485,0.8928336291567215,0.9617834553694488
29486,0.9491493944988411,0.9102422310869234
29487,0.1238821523353763,0.5230832411034617
29488,0.7748016631229326,0.5420154910397617
29489,0.006433089583315634,0.013037779077493343
29490,0.0884448236557964,0.9388283467530244
29491,0.37316516448092174,0.2835706345717366
29492,0.8977345876251491,0.8502177103785201
29493,0.04133523485733399,0.10977901855748698
29494,0.07687870749578105,0.7501871300565078
29495,0.4109995631683358,0.9230104885728595
29496,0.3374283549217521,0.028963911236451857
29497,0.016123566040745992,0.01614638884103837
29498,0.9669906668961135,0.8730452153337673
29499,0.2507990168547418,0.11056248574511532
29500,0.25760952953640953,0.5615785314985268
29501,0.032162369281025775,0.014713742192136748
29502,0.5849410199544997,0.6199930202975558
29503,0.6748849662617926,0.4075664954148668
29504,0.8705983805683469,0.5688595320125587
29505,0.13773764824520648,0.39066946595068697
29506,0.06094327793195272,0.04080765391750392
29507,0.07122037841233189,0.798444136176389
29508,0.37589701472332354,0.27114234650031577
29509,0.0801067019018545,0.4951776743565464
29510,0.20420379830838847,0.8723216313990547
29511,0.26872601011090086,0.422975605326964
29512,0.3825220956408994,0.31694218855649237
29513,0.4724196485531948,0.1675108793757676
29514,0.4431575220837165,0.1740922510149576
29515,0.06848715325771747,0.20926973918107553
29516,0.18739353897366778,0.5527777838235404
29517,0.09082947295870826,0.3072859519622732
29518,0.03583996517030381,0.3514248035021545
29519,0.06626209133853242,0.028651754042753365
29520,0.07065314775360597,0.038010591959523686
29521,0.08114607815165624,0.2794057289732313
29522,0.2109037430541291,0.33111027850399427
29523,0.08353751491697273,0.3353906892852333
29524,0.0901219777073655,0.1959756392895231
29525,0.22071767013299431,0.11680346699336569
29526,0.051616455878079885,0.4349380393643542
29527,0.1523344957149536,0.19472318734574445
29528,0.7234871189372605,0.5535570295574166
29529,0.917829492664907,0.8409783545655318
29530,0.3518086642534198,0.2649735153090766
29531,0.23433150648155446,0.4968235675026956
29532,0.04573508092186065,0.06458926687663699
29533,0.022921464614765012,0.09856527998774017
29534,0.07168079004960547,0.2523343820619534
29535,0.09600404244960901,0.10195484238911683
29536,0.35000472248154285,0.6234454738674018
29537,0.8557780885792718,0.919038981057595
29538,0.17761425021709218,0.049958171120452734
29539,0.01567399087798418,0.19865221324245064
29540,0.24845983830444987,0.37561757378914234
29541,0.20096796317847204,0.856264487122655
29542,0.08803752826556245,0.06680603665066606
29543,0.1590170235167237,0.1319362179833418
29544,0.9095589000959212,0.8031836819135479
29545,0.6344165179079189,0.7221115297575444
29546,0.80760061890388,0.8304609455110495
29547,0.16584834429380085,0.4316904799262768
29548,0.06549670140504253,0.05572139425891235
29549,0.18805138008320457,0.6168230396016015
29550,0.08262779862363138,0.0997542588794617
29551,0.18271423941252585,0.17944958271950265
29552,0.29128222452650454,0.9381526037394711
29553,0.8301583696454344,0.7730790345372007
29554,0.2766212899783482,0.5724281900808936
29555,0.7236502834714572,0.7948072994970863
29556,0.9268888566809765,0.8788331025161988
29557,0.34141597273830304,0.23065745847070276
29558,0.2385824857520553,0.8921814187878071
29559,0.2157861824562238,0.17372695857853993
29560,0.7103801611284275,0.5688210686066961
29561,0.01632445475248976,0.01704024356755154
29562,0.8188447450428205,0.38895118256387096
29563,0.23571899371692018,0.14771034385996032
29564,0.925745360720372,0.8941595159168223
29565,0.03484659022731699,0.4823392230074205
29566,0.6981253873544312,0.3499207114272501
29567,0.31582456281922894,0.8936497060372813
29568,0.3121941076400355,0.9694329238770741
29569,0.4099068690673473,0.48675701083838996
29570,0.10936146718473638,0.05585441441903093
29571,0.6700590581230326,0.7105022746090751
29572,0.9321044732730602,0.9269810947835233
29573,0.6488289266832505,0.6930053550432982
29574,0.7812526042653737,0.49517557594201334
29575,0.271164110063664,0.11175941952671017
29576,0.4684726659149635,0.33176201569882646
29577,0.9617535467731486,0.9540503643025106
29578,0.2427792663152527,0.3872050563621708
29579,0.09612523023446493,0.1025938865174749
29580,0.02901441775629352,0.029018007206585393
29581,0.9768941231378167,0.946396121757581
29582,0.9284492554634917,0.9490448987036606
29583,0.9630605858994565,0.9536892108825281
29584,0.09315577368359068,0.36894855686522754
29585,0.1292195957041951,0.10355631956558177
29586,0.828844899634872,0.9283224129254113
29587,0.5035998221813462,0.7960680504235598
29588,0.04825384518896156,0.24143126188154035
29589,0.18847998219632686,0.9866213079093901
29590,0.15356229971883487,0.7634486792636969
29591,0.21336637325838642,0.4913163770158441
29592,0.5130691361550874,0.7753736876939957
29593,0.16235014250078095,0.605358914683274
29594,0.11334695826095456,0.7603456968785208
29595,0.7461861542040858,0.9566601212885296
29596,0.21745487541883013,0.15822122476974954
29597,0.1922327985189646,0.7095672476353694
29598,0.011046291949261504,0.2216798996510368
29599,0.10512767220238431,0.5268908854283907
29600,0.1690935252448994,0.29123680838435395
29601,0.980651282317802,0.9780304133741646
29602,0.7942448187127225,0.9195663622472418
29603,0.4986042522780562,0.4107631308409051
29604,0.06682567675169916,0.10551252001527318
29605,0.2869808930988617,0.04528504531023904
29606,0.2571198789417464,0.2718961054985471
29607,0.08325843015152737,0.09293801948109684
29608,0.39014455946064347,0.6739558057442578
29609,0.1556186405188911,0.1243428224801415
29610,0.17148714916594301,0.04038084896846779
29611,0.059321898177691595,0.0915740687930559
29612,0.08315783896834801,0.06067693625020518
29613,0.8333943628529533,0.6746368560497725
29614,0.05547890223667633,0.10823608117719274
29615,0.9226013707657709,0.8596157077033221
29616,0.12606602208282172,0.7324631212857081
29617,0.9437957756828933,0.9054993619918138
29618,0.03960066649745191,0.16192469059054826
29619,0.5412145883215599,0.6149130691437652
29620,0.9255142118839637,0.8933439750545334
29621,0.5506922510655794,0.7935801807906734
29622,0.0803314770861566,0.09711994484541223
29623,0.8511461535086542,0.8087861594274179
29624,0.09890732560164481,0.15248142107782942
29625,0.4246105198632892,0.2813495213541572
29626,0.030991852698924953,0.24897028382634365
29627,0.2556612157452986,0.6510765286727008
29628,0.5319106344556065,0.6125732038444069
29629,0.44552683414040045,0.9829109520070639
29630,0.08329211173734108,0.6438091744257916
29631,0.45537028569739224,0.09200222296110258
29632,0.30570412778352163,0.8900581855961058
29633,0.062192880008567694,0.34011291377999375
29634,0.9687543917323863,0.9237651071483886
29635,0.09374424848833403,0.08995915700092448
29636,0.04157230225726297,0.3261440346357359
29637,0.6738873509596911,0.8960836270992449
29638,0.5029457231398122,0.9145626414835316
29639,0.1289649311863029,0.4907524198845964
29640,0.0846480670242054,0.06687276869446118
29641,0.18414874314252802,0.7333990466425879
29642,0.6796148430339878,0.9327554509135397
29643,0.1996320557627434,0.37254454232192047
29644,0.7610032875796577,0.6713894333477718
29645,0.8875597455960361,0.935592865257492
29646,0.14145561487180325,0.12415378123122754
29647,0.9808439232193554,0.9842092470783754
29648,0.3423691822133311,0.8412092051256078
29649,0.20975367562332456,0.29399541071425983
29650,0.5573910169844638,0.856459022616607
29651,0.44368493302837597,0.5944959644354375
29652,0.29096631375634785,0.10304204186518051
29653,0.1383321731700319,0.7271627841343624
29654,0.03063075065930145,0.19967144746730273
29655,0.11434961908814843,0.635908921360656
29656,0.16278227240185283,0.09075351830719146
29657,0.1023457522559119,0.6431130017355378
29658,0.1711173608161295,0.32832632491263253
29659,0.05962363276020492,0.03200786171942634
29660,0.06184818515506899,0.033066222083441545
29661,0.1712962276807297,0.12413776148757669
29662,0.911904303076125,0.9688042236644412
29663,0.609598686594929,0.6330101349854421
29664,0.054593469711116505,0.024280462931092137
29665,0.4667954986305321,0.1345069862662888
29666,0.036631032198133594,0.02766982204734704
29667,0.3275587016530868,0.8287856266756214
29668,0.7694357989785142,0.7108080598175007
29669,0.0814621204843958,0.14025262903012875
29670,0.41395069121000155,0.14273961837655572
29671,0.0968071288834046,0.10636635794099022
29672,0.11227664995092076,0.07339935618102819
29673,0.6608020090448923,0.6738715329859761
29674,0.17641901435421897,0.31891726206406623
29675,0.532124166877289,0.8798166048387025
29676,0.15664949258441804,0.39390289352989105
29677,0.4174402143031993,0.9592223967379856
29678,0.29290769531999317,0.4112805896300751
29679,0.05196777084867215,0.03307527972019668
29680,0.9001360395648674,0.8409489381349103
29681,0.05670546621010547,0.9388187370022889
29682,0.3495569500250136,0.2229133328632175
29683,0.5196834205044791,0.40828694572644925
29684,0.5914231586865725,0.7389386403076895
29685,0.9371755032748623,0.45797983669244596
29686,0.4435791585663649,0.6697792691240099
29687,0.7801516721592353,0.4467262727066221
29688,0.8816213231424823,0.8405556061912992
29689,0.04471139291232898,0.05624896689839005
29690,0.6158048186266829,0.5643755216497451
29691,0.8336682755396847,0.8261375640322747
29692,0.38681021012712724,0.8833325544331618
29693,0.38782488764267986,0.6938103436344792
29694,0.06049792217410151,0.05234574054698409
29695,0.6051008727881396,0.5755154586084084
29696,0.054997209319163465,0.8615561916806814
29697,0.0866460690027741,0.09451968527459607
29698,0.31951187316929824,0.24284221756258645
29699,0.5421598122760377,0.6359524012626571
29700,0.3663604651941634,0.27142131533856384
29701,0.2622216664446446,0.09259498454694091
29702,0.2266009727846152,0.07526080307008884
29703,0.3819567090068247,0.8304085357304645
29704,0.07154706357871671,0.33351097136626723
29705,0.6073733902916618,0.9297028879417065
29706,0.13212353498219181,0.22031692892973773
29707,0.1541874264265394,0.250567510405616
29708,0.8175434391017123,0.9470965246909979
29709,0.2664275194486087,0.2421725238495691
29710,0.09158814565024237,0.3281780243116836
29711,0.18116948804809094,0.09201941178829436
29712,0.2935786668234519,0.3744823690584204
29713,0.7860186958508123,0.7488853052514537
29714,0.24204119773504393,0.3406095181894802
29715,0.25201037913216257,0.9670914205984589
29716,0.37822107259006194,0.6336751110551218
29717,0.08783561591570715,0.03370951366310996
29718,0.12608050954065644,0.09225653227467959
29719,0.6931331561109159,0.932468582842893
29720,0.8037216371958218,0.9117534918728888
29721,0.13078172888099276,0.13964753029905475
29722,0.6020320679206116,0.29074178129343836
29723,0.032747920812159624,0.11892099583240874
29724,0.4344998318787456,0.68406819305649
29725,0.19653213750876058,0.545351664167058
29726,0.059582534135786916,0.6664780214127286
29727,0.7999704087261811,0.7563765427579356
29728,0.10849782740947782,0.7708577829658915
29729,0.043372705319420016,0.06428699700974229
29730,0.04987283141669309,0.09191753147883286
29731,0.20396060988479517,0.11644649863876669
29732,0.18726287051404536,0.1268608461133857
29733,0.5428803098991946,0.8914045828074343
29734,0.04828995385952002,0.7743218184781746
29735,0.36323044645648955,0.567137025136127
29736,0.6473693107952772,0.9201739075697496
29737,0.09066685951289352,0.9712626848739524
29738,0.1499688422693087,0.6873859560191792
29739,0.09475342149065415,0.1147247692345954
29740,0.5367080252894872,0.9534922374777095
29741,0.5569622020467647,0.581578096934548
29742,0.025239294372722983,0.0403114499158045
29743,0.06579825160730503,0.09880841757884137
29744,0.04119539495151211,0.03473009698991658
29745,0.2063114309428808,0.21194764547452152
29746,0.12383643570969179,0.04784036254812097
29747,0.1602958512086055,0.25280196595424664
29748,0.025105393324238823,0.04757107583288763
29749,0.07416608809872667,0.4526370968647048
29750,0.22459322799869894,0.13411836930581172
29751,0.24037111978089273,0.21544620054525054
29752,0.6312530208751929,0.8040892833140727
29753,0.423247100865205,0.7433386354742816
29754,0.08447196461471192,0.8797737363632354
29755,0.12201972252882747,0.13393424888390806
29756,0.9589388566644244,0.9282770853028575
29757,0.47502039015783526,0.8316619765628679
29758,0.12272600085845017,0.8903669623895865
29759,0.2372998450329661,0.23583170701971878
29760,0.06535467908815315,0.11962411409581272
29761,0.5114897071597979,0.6343164454859627
29762,0.35064147647506533,0.10364601830187262
29763,0.4308245981857738,0.4696190109305076
29764,0.8570208154038329,0.7759237701810987
29765,0.06498218911118811,0.0890639278014144
29766,0.12858826864181594,0.47587997864453135
29767,0.4530756757744293,0.2824916292003121
29768,0.4643418179541626,0.37776859355573944
29769,0.9406056221619105,0.9623301561590658
29770,0.49856337466237527,0.27610027427299694
29771,0.9285651655333232,0.9735598670987861
29772,0.23975851702677717,0.9580191025170588
29773,0.424841689716828,0.941179952549082
29774,0.20330271246977294,0.832835832754741
29775,0.7288723442551268,0.9141125940060416
29776,0.24242123679954056,0.29004860140203825
29777,0.39979120329650847,0.29658072758701715
29778,0.8909036989417108,0.83000758145844
29779,0.08105240754581597,0.08822913906611154
29780,0.6457906777995102,0.7277140728890796
29781,0.3110266457264084,0.24399141854319725
29782,0.6848625335284569,0.6071467860468978
29783,0.421143962961388,0.7842852650499875
29784,0.024323525343636188,0.025654767892048815
29785,0.4584837865033141,0.9144622664973949
29786,0.4147093753663455,0.5262013836498333
29787,0.1009387409109722,0.7676139630445832
29788,0.9906787572359754,0.9811592795022972
29789,0.911794423551942,0.5524064725180113
29790,0.07867989474657978,0.12027532840938321
29791,0.25758623846181417,0.5793569643539266
29792,0.9803658785545443,0.7854327030599744
29793,0.08773371106148345,0.2298048992667654
29794,0.18493269833613077,0.2538827345088446
29795,0.2592756532791776,0.13850942674555114
29796,0.05064324398529661,0.11940692220626495
29797,0.7051948253933441,0.7942661917179978
29798,0.2573308962873708,0.5374807275660445
29799,0.1663068577540405,0.08282925494444482
29800,0.31251761991951477,0.3933852987756742
29801,0.9788796543216951,0.9077711491216234
29802,0.3429575198590789,0.6519619459551849
29803,0.23695218623285688,0.2690260484787145
29804,0.8778777505950626,0.7791412605479602
29805,0.2085312163992458,0.42839784492273203
29806,0.04918629795550394,0.5209473711649745
29807,0.9738479838361417,0.883864040989777
29808,0.0896060626562131,0.1663144227536669
29809,0.016923104866302552,0.029926549972540805
29810,0.2868896266875518,0.055629880520458024
29811,0.029199487096776087,0.16169784693617026
29812,0.4225244344021269,0.26205678454967524
29813,0.14643498357808823,0.265650047773743
29814,0.3125226835541402,0.4920151493387598
29815,0.20588135675171954,0.8102190942717991
29816,0.37308147918007156,0.5978554502052578
29817,0.10694511324702144,0.1689937859812594
29818,0.8271225171327724,0.7445964186968612
29819,0.6981675373659955,0.8830108553688141
29820,0.07702145132170447,0.5003900806200062
29821,0.38206008070678693,0.20813700122840384
29822,0.1698087360143016,0.39040133969333046
29823,0.704280865064184,0.6843847279910644
29824,0.44415821793997584,0.22499067154222158
29825,0.13171484275861292,0.8206643966670324
29826,0.18959562875409475,0.29602641659013057
29827,0.050467861010684165,0.8121925972720626
29828,0.6554290170489921,0.8757432480552331
29829,0.247004954891521,0.23744512316065652
29830,0.531947292288463,0.69869520990096
29831,0.31307969469290614,0.8129751460303959
29832,0.8411014568202688,0.9361702573834675
29833,0.924753413858073,0.8228263512974489
29834,0.13676872078839886,0.046429422348407995
29835,0.6965481309661422,0.8109094044870315
29836,0.1442392418184451,0.6226144609649394
29837,0.03432620587677594,0.05647429635368861
29838,0.4870631250166242,0.7017673236718646
29839,0.2599882022887488,0.23997206329453163
29840,0.29756423719435915,0.8402667117205794
29841,0.48932644366388633,0.633090211487416
29842,0.5906860178818092,0.4854771328123768
29843,0.42872519764305345,0.6426211263081669
29844,0.05600275115676535,0.05964899762433297
29845,0.5839910892937229,0.23282522554666835
29846,0.013500308125663317,0.039863865239218484
29847,0.06270787571000438,0.04444436361207108
29848,0.17087006919567918,0.08219651405923185
29849,0.20605426461667617,0.6371299844995046
29850,0.9603014481617405,0.8919301611363032
29851,0.41592529208053675,0.21210758525659873
29852,0.1024746415666143,0.6533415045237767
29853,0.09744065405855173,0.10702303413071527
29854,0.35939848878253644,0.7901056096760434
29855,0.6466120453471034,0.6946040376546824
29856,0.8712201933246904,0.5703776759722375
29857,0.4212039548007417,0.4120896385047943
29858,0.7902948990834109,0.41687110471396976
29859,0.8848156763193911,0.8838874783688025
29860,0.11690556908312463,0.6641563065866811
29861,0.5322879737550262,0.8867776296131287
29862,0.15167180001287847,0.7740363440944903
29863,0.1773602292687985,0.768227367029048
29864,0.8841970860601347,0.9071404549472706
29865,0.02354817849031915,0.033082364342596905
29866,0.08241230466153104,0.24851608875362302
29867,0.3910641896174085,0.756564931264128
29868,0.39330756522203064,0.9888295591397656
29869,0.9834192849567335,0.9803372176516894
29870,0.21871323494973774,0.2874346037489614
29871,0.3968722888450237,0.9217664569057067
29872,0.23178142828905246,0.27530271176737514
29873,0.10682983839912791,0.11282503956699594
29874,0.23503347023766322,0.913437767609274
29875,0.8975497606376586,0.8952204975711996
29876,0.028307566899503,0.20670606429143368
29877,0.35182463397053754,0.5628801973500602
29878,0.8495054685429048,0.9304317013758666
29879,0.7841609759458499,0.6970973538943586
29880,0.055337413707520273,0.793912814166964
29881,0.6896610833444803,0.7514214249134099
29882,0.6626915603798065,0.5218222304883591
29883,0.7567195343831892,0.39633204361502256
29884,0.37037868863641255,0.2340351841334555
29885,0.31883118389574955,0.9108306947017468
29886,0.585126160470451,0.3244612254122705
29887,0.972242072820438,0.545831371046042
29888,0.09592530817069753,0.5682515449457011
29889,0.07702033758105839,0.061416063607734946
29890,0.3338017548743008,0.6151297430350114
29891,0.15757637508526331,0.48706985788339047
29892,0.5009543577567025,0.9653435070271226
29893,0.32282550215936284,0.8145836704513376
29894,0.11096493813240593,0.5529376501380939
29895,0.21451532277727503,0.16522688189929002
29896,0.1468195501070255,0.03751431114648603
29897,0.19409451203399783,0.06299464633545786
29898,0.33065464374233045,0.26950690619199497
29899,0.04703870134254835,0.9645060079897255
29900,0.7245136764728297,0.5215370190958184
29901,0.3734933084520129,0.8991023049571086
29902,0.5080210179969178,0.9707870317797123
29903,0.08263281887554698,0.8549383186529628
29904,0.5089642829681922,0.6262656616750019
29905,0.47376251012635934,0.7007797515379113
29906,0.8480484118013819,0.6788532135648484
29907,0.03781948380617527,0.895313967709539
29908,0.7508093529393346,0.8271965866429486
29909,0.06673841286959337,0.7340191145252033
29910,0.5284475790554735,0.9035951055281753
29911,0.05671767763866218,0.12233384653181484
29912,0.583852918617587,0.3391101296187643
29913,0.6176991502993808,0.2422750874541921
29914,0.8952119810654467,0.7829761577645823
29915,0.05162744187197772,0.18208280907998764
29916,0.09866266608315376,0.04286334602783513
29917,0.03755384771170181,0.5723699709372978
29918,0.9054604430974439,0.9486266770211977
29919,0.17590820193765364,0.23678354459608794
29920,0.8236960389981993,0.6596970642523073
29921,0.2209187000572235,0.18773067867964674
29922,0.9777751077500345,0.9133944763537384
29923,0.6285996611471801,0.2865723763255271
29924,0.38151558708885563,0.43362543532339815
29925,0.11804298612784163,0.28551244375995927
29926,0.39022407260715175,0.4258027523167816
29927,0.8515045536793844,0.78861493549705
29928,0.3089192317552689,0.5061607747391643
29929,0.02933755085024754,0.41609687639662846
29930,0.532740878143659,0.924792515164867
29931,0.8535180101745775,0.5398795648171866
29932,0.06437506405068749,0.7616143103774966
29933,0.24144674585545153,0.8275784659340842
29934,0.40155989179268914,0.9409302668717382
29935,0.9875035244183067,0.9806118322086124
29936,0.16020796235706258,0.46683409925693725
29937,0.4192236705403111,0.3381447131257595
29938,0.7668418069206148,0.10534017916929599
29939,0.3776907506557612,0.8671873375563888
29940,0.1300439297436591,0.13432757642606719
29941,0.3563912842263016,0.23127850995951615
29942,0.8691187170817543,0.659832806328248
29943,0.828314731786439,0.7756617436797253
29944,0.45500504954965076,0.385979481498296
29945,0.8083467415341924,0.7796883267304323
29946,0.460851637808893,0.8895823811422284
29947,0.2093071525141701,0.09815926558903308
29948,0.022919565558608208,0.02087881457052214
29949,0.7051564699733051,0.7620027199870198
29950,0.9142363480271184,0.9686146364552749
29951,0.5997084065297895,0.6326548778111786
29952,0.4651250406872225,0.8691389405581951
29953,0.06863864007230278,0.8613270433705034
29954,0.07190929982371966,0.1107383890265777
29955,0.41649127384043244,0.34234972654321755
29956,0.5880083776537571,0.10595050269566858
29957,0.04057124974966162,0.5664772694176641
29958,0.6297854547027416,0.4887437021005149
29959,0.143965897281512,0.03838888806802012
29960,0.17163032528668334,0.10996553168381266
29961,0.28420008189410767,0.8147449049521828
29962,0.8528995498238067,0.968729497400106
29963,0.9345634298403313,0.8896865409210142
29964,0.09503966013339764,0.46025019061178
29965,0.13999764221088437,0.19857673088855005
29966,0.053834617132401875,0.7129562922330553
29967,0.18162256468362875,0.8489134663633396
29968,0.1342690400343566,0.9053289400960565
29969,0.7113514819682036,0.47288095398179975
29970,0.2936625662450787,0.8937643663919241
29971,0.2451930447194823,0.17942936216059546
29972,0.06748640929965014,0.01962050876329577
29973,0.03944868607927133,0.051444224298655784
29974,0.7659136031252508,0.26199274679836265
29975,0.8094451883633258,0.7259557125364161
29976,0.280239289957335,0.886066403450264
29977,0.25029144472917547,0.1951535190837538
29978,0.14577253747769667,0.28854565407411736
29979,0.034388942109697146,0.7496342074909458
29980,0.30888929762044287,0.618419777559951
29981,0.7599438239406656,0.7958412606643215
29982,0.18658695139539444,0.280011045979584
29983,0.4251010065592385,0.6235732238801956
29984,0.14951035891788558,0.10584978033018866
29985,0.12385906620305348,0.8462073455359302
29986,0.9828252957684772,0.9832403887110787
29987,0.030321310718076845,0.082120848538103
29988,0.7112529675542484,0.585812591344501
29989,0.10276077659905787,0.12483139871780409
29990,0.11695735887870477,0.09889333182810077
29991,0.025856375017275834,0.1610247284375584
29992,0.13042202532804864,0.049270825027443954
29993,0.28173644839174433,0.09585167690730045
29994,0.3146465649773689,0.3095950467459996
29995,0.06762082475398226,0.2705065978316988
29996,0.03397230618625888,0.25170655243919504
29997,0.8970650869879313,0.8826546694412782
29998,0.03212973938175145,0.04033178496071358
29999,0.7857820103253977,0.862015970291013
30000,0.3852324706098878,0.1714312017252196
30001,0.9065761781227136,0.7841528355893249
30002,0.4976304843345956,0.5384647418090376
30003,0.5943800438719004,0.9455154779152145
30004,0.12115138702807493,0.7440855149406854
30005,0.4498618900874041,0.7474084585465901
30006,0.3193752038993336,0.9195617366442939
30007,0.059226439566698236,0.40096798524217087
30008,0.07269627290388471,0.4877337949975775
30009,0.7819517841910048,0.5388225270906086
30010,0.17678770564047674,0.5142297253029613
30011,0.12065858678405857,0.5785803342299669
30012,0.8531140998136959,0.9246233546978921
30013,0.012647878264196607,0.044023090573192286
30014,0.3455875483396772,0.5889058812013421
30015,0.2654380070620442,0.452174587019786
30016,0.20078509637622086,0.4844954619526164
30017,0.6025401270135358,0.8250032510833348
30018,0.11667004697633007,0.8475284466821169
30019,0.13338460012595624,0.6677337335472752
30020,0.06095930333432764,0.047999594771394975
30021,0.5541989474997085,0.4739436285160591
30022,0.0820079097880558,0.37542730914494915
30023,0.2637091460647642,0.6519971515401342
30024,0.232018509307605,0.7532651909554766
30025,0.00821942883797977,0.05327778398850263
30026,0.8061315712447753,0.5429938977379423
30027,0.10575505005380992,0.05687813006438339
30028,0.672417404599204,0.5387631042204765
30029,0.2898215690665863,0.1608104480907282
30030,0.10056914100326898,0.22935838131369105
30031,0.18828206270473483,0.14685576736572778
30032,0.08025732083243499,0.087235167577931
30033,0.12340795970161383,0.15395683270979452
30034,0.46278528011571723,0.6043610301050377
30035,0.27764647417858673,0.141078667955759
30036,0.040748873066728815,0.03069922537250587
30037,0.7233499702972633,0.9435215871455914
30038,0.11166089561711551,0.13607190387860943
30039,0.3963745836607639,0.48076714004625404
30040,0.036133193490849015,0.08381249401974493
30041,0.14521150874720712,0.23406742056656843
30042,0.4445784263363433,0.9213861706870244
30043,0.6280310152821481,0.4819738680872745
30044,0.05854763233781426,0.18497241858425736
30045,0.12354220787130232,0.26559134592673367
30046,0.5573438199838886,0.8067176356212579
30047,0.49174237900269835,0.5196387097757131
30048,0.29540610405967965,0.12309698413420223
30049,0.18945612773479142,0.9706025116462862
30050,0.9302783400141984,0.9631379869187636
30051,0.07443360319137919,0.12623779194890877
30052,0.7407449581098055,0.7297880721347058
30053,0.0731326063240832,0.21234825936633955
30054,0.3013869630898964,0.5478495951404097
30055,0.18559456026282234,0.3624468453715093
30056,0.06936737550024576,0.04567993218030315
30057,0.0552201500467505,0.0423468034446872
30058,0.7009818712328747,0.6454553492266124
30059,0.22216479036932915,0.16616860821224774
30060,0.3850480953656871,0.316541598143559
30061,0.284632208073347,0.931164900025823
30062,0.0675151004739867,0.6400955874642782
30063,0.2693632803221705,0.21640444866781547
30064,0.12696130680912224,0.9729054579656934
30065,0.4057779683082187,0.4316591187642753
30066,0.25537201289938755,0.16029768658338542
30067,0.05518956335550632,0.6042356971185686
30068,0.6046775320178046,0.318198818451739
30069,0.14032227535272684,0.1898967978522401
30070,0.07741754231200002,0.13141870000319933
30071,0.9375011515235635,0.9362957478302834
30072,0.17182468933114922,0.903597784845698
30073,0.23808083602277771,0.8080909566217288
30074,0.8765117043057823,0.9489074213071603
30075,0.14469998537695342,0.35832633726341706
30076,0.0726359062941402,0.12382113792236639
30077,0.09475603775832979,0.7759193803693879
30078,0.2193888456476315,0.2781102151507109
30079,0.23434096439558533,0.26395919129526435
30080,0.5733141153395029,0.9084372767553953
30081,0.9710536855503566,0.9680058964598222
30082,0.10995405074318046,0.8993560974937014
30083,0.283537735494022,0.2910169674086736
30084,0.3338907969739921,0.5876189092074426
30085,0.15720877535647662,0.15563245645617832
30086,0.13167308579531556,0.09870959901258468
30087,0.12920847463821156,0.3853116155845906
30088,0.1929937652424711,0.22263154849601038
30089,0.27040285352913945,0.3484216179193297
30090,0.06473388231019188,0.12429920427460255
30091,0.9622472051189951,0.9393986030528705
30092,0.04888961938065002,0.03639041481815686
30093,0.5751631719902485,0.7439337219206944
30094,0.06389069205509727,0.9314466787355212
30095,0.33702062712290975,0.2929898919706435
30096,0.2614513977230114,0.2903331103084433
30097,0.6397422568442358,0.7406077338014477
30098,0.5567575996553686,0.40410521899693164
30099,0.14532981893784516,0.12408860407758754
30100,0.14861332239162747,0.16840222097927318
30101,0.045993286911453976,0.017253740632176023
30102,0.25122795609032283,0.23055928489054742
30103,0.6222980590778736,0.6392983678519668
30104,0.9826907540999624,0.8671169983091974
30105,0.13413493300649226,0.26543717488666474
30106,0.5747019285604132,0.6466927293851081
30107,0.9104457921664455,0.860951358699345
30108,0.2376532150143577,0.14315418509682937
30109,0.043028554473494546,0.13249507193462873
30110,0.5854013281047812,0.9783456299264793
30111,0.4749934693579298,0.9506643061878287
30112,0.3542955963520068,0.12204679914828793
30113,0.14253628747548877,0.7858274568277848
30114,0.5689863688634951,0.8318551078474079
30115,0.9672769648462913,0.978505777953773
30116,0.5379520793112403,0.48047668581730163
30117,0.3889370990132721,0.18464785640609463
30118,0.20594837520951628,0.1922978559616634
30119,0.47078475346842064,0.25272023827745205
30120,0.6952163140509496,0.9206815249284624
30121,0.23094933192148073,0.824805039797866
30122,0.04847883130344879,0.05540077428371326
30123,0.3115349024754833,0.16042117774512765
30124,0.3907214318527148,0.5558362554416917
30125,0.26675570116902575,0.4498330720004317
30126,0.049837792025067155,0.1177302109145834
30127,0.705352329800438,0.6223171818297095
30128,0.8813066339626645,0.7395599993867138
30129,0.3347567636970399,0.8237394250712597
30130,0.2470831466707278,0.3496511958056406
30131,0.06021241226878803,0.6443281020852415
30132,0.10244649679362389,0.11359600212396954
30133,0.013646832347797034,0.04475540047687086
30134,0.2963649360277136,0.9733016834073063
30135,0.18454736465942054,0.38070701145864927
30136,0.19682758411175405,0.4060562456316948
